distance,altitude,latitude,longitude
504.3972223596062,6,52.346649,4.86944
507.8523294618283,6.1,52.346659,4.869488
511.37201974049646,6.1,52.346669,4.869537
514.8645510342038,6.1,52.34668,4.869585
518.3570815691148,6.1,52.346691,4.869633
521.8496113452294,6.2,52.346702,4.869681
525.3826754686161,6.2,52.346714,4.869729
528.9157387729639,6.2,52.346726,4.869777
532.4488012582742,6.2,52.346738,4.869825
535.9818629252537,6.2,52.34675,4.869873
539.5382927787017,6.2,52.346761,4.869922
543.0947218551829,6.2,52.346772,4.869971
546.6511501539895,6.2,52.346783,4.87002
550.1708315764263,6.2,52.346793,4.870069
553.7222596143135,6.1,52.346802,4.870119
557.3391185301836,6.1,52.346811,4.87017
560.9267600520087,6.1,52.346819,4.870221
564.5144009660097,6.1,52.346827,4.870272
568.1425897961939,6.1,52.346834,4.870324
571.7485273935821,6.1,52.34684,4.870376
575.3355292152955,6.1,52.346845,4.870428
578.9225306418034,6.1,52.34685,4.87048
582.5615890686828,6.1,52.346854,4.870533
586.1208677165973,6.1,52.346857,4.870585
589.7479973243048,6.1,52.34686,4.870638
593.2933332110279,6.1,52.346861,4.87069
596.9050683514163,6.1,52.346861,4.870743
600.4504042381393,6.1,52.34686,4.870795
604.0689895218044,5.9,52.346858,4.870848
607.6282680896506,5.8,52.346855,4.8709
611.2826056405161,5.7,52.34685,4.870953
614.8885424526308,5.6,52.346844,4.871005
618.5614691435748,5.5,52.346838,4.871058
622.2812927233052,5.5,52.34683,4.871111
626.0293034712912,5.4,52.346821,4.871164
629.8085687472984,5.3,52.346811,4.871217
633.5878348028234,5.3,52.346801,4.87127
637.367101636098,5.2,52.346791,4.871323
641.0812981421886,5.2,52.346781,4.871375
644.8948122053077,5.2,52.34677,4.871428
648.6740814511808,5.1,52.34676,4.871481
652.3882803197704,5.1,52.34675,4.871533
656.1362973470034,5.1,52.346741,4.871586
659.884315079902,5.1,52.346732,4.871639
663.6041470431768,5.1,52.346724,4.871692
667.365572726111,5.1,52.346717,4.871746
671.0603568942215,5.2,52.34671,4.871799
674.7332943203419,5.3,52.346704,4.871852
678.4550102505685,5.3,52.346699,4.871906
682.1767265925828,5.4,52.346694,4.87196
685.8038696699087,5.5,52.346691,4.872013
689.4988752991618,5.6,52.346688,4.872067
693.1174745725639,5.8,52.346686,4.87212
696.8040936078963,5.8,52.346684,4.872174
700.4175569188161,5.9,52.346683,4.872227
704.0293065649364,6,52.346683,4.87228
707.6410562110567,6,52.346683,4.872333
711.2545195219765,6,52.346684,4.872386
714.8679827514387,6.1,52.346685,4.872439
718.4133326233028,6.1,52.346686,4.872491
721.9639171564612,6.2,52.346688,4.872543
725.514501530145,6.2,52.34669,4.872595
729.0737932315458,6.2,52.346693,4.872647
732.6243772062562,6.3,52.346695,4.872699
736.1158285412655,6.3,52.346698,4.87275
739.6751196060101,6.4,52.346701,4.872802
743.1665704727859,6.4,52.346704,4.872853
746.6704112874825,6.4,52.346708,4.872904
750.2297015562299,6.5,52.346711,4.872956
753.733541827754,6.5,52.346715,4.873007
757.3049863784952,6.5,52.346719,4.873059
760.8088260277473,6.6,52.346723,4.87311
764.3802699443131,6.6,52.346727,4.873162
767.9517135434377,6.6,52.346731,4.873214
771.4555522594155,6.6,52.346735,4.873265
775.0269952241877,6.6,52.346739,4.873317
778.530833317894,6.6,52.346743,4.873368
782.1178427999031,6.6,52.346748,4.87342
785.6216801937411,6.6,52.346752,4.873471
789.1255172767526,6.6,52.346756,4.873522
792.6452202244592,6.6,52.346761,4.873573
796.0814734829498,6.6,52.346765,4.873623
799.6011757337138,6.6,52.34677,4.873674
803.0374283062698,6.6,52.346774,4.873724
806.4898573608327,6.6,52.346779,4.873774
809.8585488339022,6.6,52.346783,4.873823
813.2437396659692,6.6,52.346788,4.873872
816.6289301262877,6.6,52.346793,4.873921
819.9976205540123,6.5,52.346797,4.87397
823.3156098994,6.5,52.346802,4.874018
826.6335988802696,6.5,52.346807,4.874066
829.9720489683651,6.5,52.346813,4.874114
833.290037149488,6.7,52.346818,4.874162
836.6284864422695,6.7,52.346824,4.87421
839.900194323479,6.7,52.34683,4.874257
843.238642748999,6.7,52.346836,4.874305
846.5348574300001,6.7,52.346843,4.874352
849.8973261546824,6.7,52.34685,4.8744
853.2215934179501,6.7,52.346858,4.874447
856.5840610660899,6.7,52.346865,4.874495
859.8802737123431,6.7,52.346872,4.874542
863.2045394447252,6.7,52.34688,4.874589
866.5670055139361,6.7,52.346887,4.874637
869.8632166149474,6.7,52.346894,4.874684
873.1594272253922,6.7,52.346901,4.874731
876.5218917876193,6.7,52.346908,4.874779
879.793593728161,6.8,52.346914,4.874826
883.1320360812563,6.8,52.34692,4.874874
886.4704780007207,6.8,52.346926,4.874922
889.8089194865543,6.8,52.346932,4.87497
893.1268990104668,6.8,52.346937,4.875018
896.495578685551,6.8,52.346941,4.875067
899.8135575550283,6.8,52.346946,4.875115
903.1822365580224,6.8,52.34695,4.875164
906.4833791903635,6.8,52.346954,4.875212
909.784521529778,6.8,52.346958,4.87526
913.0856635767076,6.8,52.346962,4.875308
916.3868053308876,6.8,52.346966,4.875356
919.6879467927598,6.8,52.34697,4.875404
922.9215775052066,6.8,52.346974,4.875451
926.1552079310767,6.8,52.346978,4.875498
929.3888380709003,6.8,52.346982,4.875545
932.5412675338449,6.8,52.346985,4.875591
935.7748971723801,6.8,52.346989,4.875638
938.9410433183598,6.8,52.346993,4.875684
942.1612426821636,6.8,52.346996,4.875731
945.3948715336292,6.8,52.347,4.875778
948.682856563481,6.8,52.347003,4.875826
951.9164849138344,6.8,52.347007,4.875873
955.2722701518718,6.8,52.34701,4.875922
958.6280551651403,6.8,52.347013,4.875971
961.9967291648483,6.7,52.347017,4.87602
965.4203280597109,6.7,52.34702,4.87607
968.8565615764363,6.7,52.347024,4.87612
972.3479872320761,6.7,52.347027,4.876171
975.8394126535994,6.6,52.34703,4.876222
979.398677291894,6.6,52.347033,4.876274
982.8901022450076,6.6,52.347036,4.876325
986.5086730506781,6.5,52.347038,4.876378
990.0592294957332,6.4,52.34704,4.87643
993.6777999761496,6.2,52.347042,4.876483
997.2912340451209,6.1,52.347043,4.876536
1000.9046680326788,6,52.347044,4.876589
1004.5163882598341,6,52.347044,4.876642
1008.1298221659124,6,52.347045,4.876695
1011.7415423115746,6,52.347045,4.876748
1015.3532624572367,6,52.347045,4.876801
1018.8985836395012,6,52.347044,4.876853
1022.5103038666565,6,52.347044,4.876906
1026.0538784291393,6,52.347044,4.876958
1029.5974529916223,6,52.347044,4.87701
1033.0746627408942,6,52.347045,4.877061
1036.618237223361,6,52.347045,4.877113
1040.1635583257553,6,52.347046,4.877165
1043.708879348191,6,52.347047,4.877217
1047.2542002907346,5.9,52.347048,4.877269
1050.7995211533637,5.9,52.347049,4.877321
1054.3448419361227,5.9,52.34705,4.877373
1057.8953974234912,5.9,52.347052,4.877425
1061.4407179665734,5.9,52.347053,4.877477
1064.9860384295866,6,52.347054,4.877529
1068.5313588127078,6,52.347055,4.877581
1072.0749324956794,5.9,52.347055,4.877633
1075.6202527989083,5.9,52.347056,4.877685
1079.1638264019243,5.9,52.347056,4.877737
1082.7074000049404,5.9,52.347056,4.877789
1086.1846088921297,5.9,52.347055,4.87784
1089.6600369273426,6,52.347055,4.877891
1093.0691358432734,5.9,52.347054,4.877941
1096.544563956904,5.9,52.347054,4.877992
1099.9536629497734,5.9,52.347053,4.878042
1103.3609454909881,5.8,52.347053,4.878092
1106.7019359600163,5.8,52.347052,4.878141
1110.1092185781115,5.8,52.347052,4.878191
1113.448355543835,5.7,52.347052,4.87824
1116.7893460880375,5.7,52.347051,4.878289
1120.1966287830735,5.6,52.347051,4.878339
1123.5357658241398,5.5,52.347051,4.878388
1126.8749028652062,5.4,52.347051,4.878437
1130.2821855601817,5.4,52.347051,4.878487
1133.6912847834685,5.3,52.34705,4.878537
1137.0985675553243,5.2,52.34705,4.878587
1140.573995982627,5.1,52.34705,4.878638
1143.9830952828743,5,52.347049,4.878688
1147.5266694455188,5,52.347049,4.87874
1151.003878881306,4.9,52.347048,4.878791
1154.5491998238497,4.9,52.347047,4.878843
1158.0945208462854,4.8,52.347046,4.878895
1161.5717305171638,4.7,52.347045,4.878946
1165.1170516994946,4.7,52.347044,4.878998
1168.6623729616733,4.6,52.347043,4.87905
1172.207694303722,4.5,52.347042,4.879102
1175.68490428824,4.4,52.347041,4.879153
1179.1603334213044,4.4,52.347041,4.879204
1182.567616885144,4.3,52.347041,4.879254
1186.0430460181478,4.2,52.347041,4.879305
1189.457589565487,4.1,52.347043,4.879355
1192.798580712078,4,52.347044,4.879404
1196.2221775411617,4,52.347047,4.879454
1199.5779597806606,3.9,52.34705,4.879503
1202.9337417954794,3.8,52.347053,4.879552
1206.3024128084367,3.8,52.347057,4.879601
1209.687583281339,3.8,52.347062,4.87965
1213.0055533484713,3.7,52.347067,4.879698
1216.4107808934002,3.7,52.347073,4.879747
1219.8503439536046,3.7,52.347087,4.879792
1223.3417136976389,3.7,52.347102,4.879837
1226.7206605687854,3.7,52.347116,4.879881
1230.2078068599146,3.7,52.347132,4.879925
1233.6394747348447,3.6,52.347147,4.879969
1237.0702244855477,3.6,52.347164,4.880011
1240.500973322997,3.6,52.347181,4.880053
1243.9386995764241,3.6,52.347199,4.880094
1247.3212737293372,3.7,52.347217,4.880134
1250.703846993892,3.7,52.347235,4.880174
1254.0998838404519,3.7,52.347254,4.880213
1257.4428598720604,3.7,52.347273,4.880251
1260.785835046229,3.7,52.347292,4.880289
1264.128809366133,3.7,52.347311,4.880327
1267.4918559212065,3.7,52.347331,4.880364
1270.90628986338,3.8,52.347351,4.880402
1274.1967574799105,3.8,52.34737,4.880439
1277.5598015338192,3.9,52.34739,4.880476
1280.9228447407506,3.9,52.34741,4.880513
1284.3372752002867,4,52.34743,4.880551
1287.7003167097291,4.1,52.34745,4.880588
1291.1380048688238,4.1,52.347471,4.880625
1294.501044639949,4.2,52.347491,4.880662
1297.8640835619735,4.2,52.347511,4.880699
1301.2521051225997,4.3,52.347532,4.880735
1304.615142306307,4.3,52.347552,4.880772
1308.0528262373416,4.4,52.347573,4.880809
1314.050448577055,4.5,52.34761,4.880873
1316.5855216266623,4.6,52.347625,4.880901
1319.14580042463,4.6,52.347641,4.880928
1321.6808724740815,4.7,52.347656,4.880956
1325.1185520922281,4.7,52.347677,4.880993
1328.4815831288117,4.8,52.347697,4.88103
1331.9192610484176,4.8,52.347718,4.881067
1335.333677936191,4.9,52.347738,4.881105
1338.7480939413304,4.9,52.347758,4.881143
1342.2360572549387,5,52.347779,4.881181
1345.6504714536334,5,52.347799,4.881219
1349.0464819586032,5,52.347818,4.881258
1352.5653773375946,5.1,52.347838,4.881298
1356.0842717682985,5.1,52.347858,4.881338
1359.533868512281,5.1,52.347877,4.881378
1363.0375590551012,5.1,52.347896,4.881419
1366.4871539606606,5.2,52.347915,4.881459
1369.9908425997553,5.2,52.347934,4.8815
1373.5491075988687,5.2,52.347953,4.881542
1376.9867944501805,5.2,52.347971,4.881583
1380.4904802877697,5.3,52.34799,4.881624
1383.928165251287,5.3,52.348008,4.881665
1387.3658492960917,5.3,52.348026,4.881706
1390.8695323804195,5.3,52.348045,4.881747
1394.3072145381345,5.3,52.348063,4.881788
1397.74489577537,5.3,52.348081,4.881829
1401.1274263923856,5.3,52.348099,4.881869
1404.5099561203353,5.4,52.348117,4.881909
1407.8924849592197,5.4,52.348135,4.881949
1411.275012910806,5.4,52.348153,4.881989
1414.657539973328,5.4,52.348171,4.882029
1417.9853980568491,5.3,52.348189,4.882068
1421.313255282366,5.3,52.348207,4.882107
1424.641111649879,5.3,52.348225,4.882146
1427.9689671586848,5.3,52.348243,4.882185
1431.1757872166945,5.3,52.34826,4.882223
1434.503641056336,5.3,52.348278,4.882262
1437.7773317085257,5.3,52.348296,4.8823
1440.984149276841,5.3,52.348313,4.882338
1444.2462388243266,5.2,52.34833,4.882377
1447.388700645438,5.2,52.348346,4.882415
1450.595515863898,5.2,52.348363,4.882453
1453.7379761017564,5.2,52.348379,4.882491
1456.8804355705295,5.1,52.348395,4.882529
1460.0228942734009,5.1,52.348411,4.882567
1463.046623347807,5.1,52.348426,4.882604
1466.1890805628966,5.1,52.348442,4.882642
1469.2128081701774,5.1,52.348457,4.882679
1472.1799526532243,5.1,52.348472,4.882715
1475.203678841651,5,52.348487,4.882752
1478.1674333793785,5,52.348501,4.882789
1481.0153358725736,4.9,52.348514,4.882825
1483.922142057494,4.8,52.348527,4.882862
1486.7248528504683,4.8,52.348538,4.882899
1489.5275630825943,4.8,52.348549,4.882936
1492.2404777435888,4.9,52.348558,4.882973
1495.0168363082496,4.9,52.348567,4.883011
1498.091351021112,4.8,52.348565,4.883056
1501.2256845689174,4.7,52.348555,4.883099
1504.4012271453119,4.7,52.348544,4.883142
1507.683428360026,4.4,52.348532,4.883186
1510.9512121530906,4.3,52.348519,4.883229
1514.3234224793086,4.2,52.348504,4.883272
1517.7520734130258,4.1,52.348488,4.883315
1521.2398027806141,4,52.348471,4.883358
1524.7980409828297,3.9,52.348452,4.8834
1528.3562801688504,3.9,52.348433,4.883442
1531.9281918613317,3.8,52.348413,4.883483
1535.5704738404804,3.8,52.348392,4.883524
1539.1837381271976,3.7,52.34837,4.883563
1542.8733005934585,3.7,52.348347,4.883602
1546.5140868095807,3.6,52.348324,4.88364
1550.1868259684074,3.6,52.3483,4.883677
1553.8131242302316,3.5,52.348276,4.883713
1557.4774201508599,3.4,52.348251,4.883748
1561.0977328223119,3.3,52.348226,4.883782
1564.718046320681,3.3,52.348201,4.883816
1568.3409178900126,3.2,52.348175,4.883848
1571.8755645798312,3.1,52.34815,4.88388
1575.4578351240245,3,52.348124,4.883911
1579.040106386426,3,52.348098,4.883942
1582.4923426881955,3,52.348073,4.883972
1585.9959755565185,2.9,52.348047,4.884001
1589.408301910725,2.9,52.348022,4.88403
1592.8206289011923,2.9,52.347997,4.884059
1596.1027897473086,2.9,52.347973,4.884087
1599.3849511844405,2.9,52.347949,4.884115
1602.5369724561456,2.9,52.347926,4.884142
1605.688994277143,2.9,52.347903,4.884169
1608.841016647783,2.9,52.34788,4.884196
1611.9033790102721,2.8,52.347858,4.884223
1614.8358746970996,2.7,52.347837,4.884249
1617.7683708825653,2.7,52.347816,4.884275
1620.6602058631777,2.4,52.347795,4.8843
1623.5520413117104,2.4,52.347774,4.884325
1626.3547288313935,2.3,52.347754,4.88435
1629.069902132909,2.2,52.347735,4.884375
1631.8316989430791,2.2,52.347715,4.884399
1634.5468731738936,2.1,52.347696,4.884424
1637.305315146654,2.1,52.347677,4.88445
1640.0204902832268,2,52.347658,4.884475
1642.823189660999,2,52.347639,4.884502
1645.6258895499038,1.9,52.34762,4.884529
1648.3456320892753,1.9,52.347602,4.884556
1651.1593659911514,1.8,52.347584,4.884585
1653.9731004513392,1.7,52.347566,4.884614
1656.8841744207423,1.7,52.347548,4.884645
1659.7952490077637,1.6,52.34753,4.884676
1662.6309134030848,1.6,52.347513,4.884707
1665.7692324242707,1.5,52.347498,4.884746
1668.976114575331,1.4,52.347485,4.884788
1672.088953599374,1.4,52.347474,4.88483
1675.264562040543,1.4,52.347463,4.884873
1678.46276139678,1.3,52.347453,4.884917
1681.7249350069053,1.3,52.347443,4.884962
1684.950849568556,1.2,52.347434,4.885007
1688.2094715992143,1.2,52.347426,4.885053
1691.505645359863,1.2,52.347419,4.8851
1694.8018196117841,1.1,52.347412,4.885147
1698.1197645823395,1.1,52.347407,4.885195
1701.4581717294807,1.1,52.347401,4.885243
1704.759281675944,1,52.347397,4.885291
1708.060391915599,1,52.347393,4.885339
1711.4161484427977,1.1,52.34739,4.885388
1714.7719051946774,1.2,52.347387,4.885437
1718.050433899614,1.3,52.347385,4.885485
1721.3969539118302,1.4,52.347383,4.885534
1724.7379195316062,1.4,52.347382,4.885583
1728.0107786746669,1.5,52.347381,4.885631
1731.3517444450122,1.6,52.34738,4.88568
1734.6927102906423,1.7,52.347379,4.885729
1738.099967768802,1.8,52.347379,4.885779
1741.4409336896947,1.8,52.347378,4.885828
1744.7800460936244,1.9,52.347378,4.885877
1748.189120190701,2,52.347377,4.885927
1751.5981943645395,2.1,52.347376,4.885977
1755.007268615228,2.2,52.347375,4.886027
1758.3482348374366,2.3,52.347374,4.886076
1761.7573092418695,2.5,52.347373,4.886126
1765.1718274730392,2.6,52.347371,4.886176
1768.5809021080001,2.7,52.34737,4.886226
1772.0634236711576,2.9,52.347368,4.886277
1775.4779422860454,2.9,52.347366,4.886327
1778.9015147086513,3,52.347363,4.886377
1782.3929141383833,3.2,52.34736,4.886428
1785.8843138022316,3.3,52.347357,4.886479
1789.38810414337,3.4,52.347353,4.88653
1792.8918947954232,3.5,52.347349,4.886581
1796.4115522218194,3.6,52.347344,4.886632
1799.9505057673268,3.7,52.347338,4.886683
1803.4894597736254,3.8,52.347332,4.886734
1807.0284142424828,4,52.347326,4.886785
1810.5900384292038,4.1,52.347319,4.886836
1814.0851992859068,4.1,52.347312,4.886886
1817.6068298317234,4.2,52.347304,4.886936
1821.101991812063,4.2,52.347297,4.886986
1824.5577341906703,4.3,52.347289,4.887035
1827.9864993920517,4.3,52.347282,4.887084
1831.442242861974,4.4,52.347274,4.887133
1834.8710091635342,4.5,52.347267,4.887182
1838.233447960863,4.6,52.34726,4.88723
1841.6386616946056,4.8,52.347254,4.887279
1844.9770799024298,4.9,52.347248,4.887327
1848.315498543885,5,52.347242,4.887375
1851.6334558806468,5.1,52.347237,4.887423
1854.951413581396,5.2,52.347232,4.887471
1858.2693716457793,5.3,52.347227,4.887519
1861.5704943154535,5.4,52.347223,4.887567
1864.8884530342716,5.4,52.347218,4.887615
1868.1086364432967,5.5,52.347215,4.887662
1871.342249907125,5.6,52.347211,4.887709
1874.643373747091,5.7,52.347207,4.887757
1877.863557946465,5.7,52.347204,4.887804
1881.0837423615258,5.8,52.347201,4.887851
1884.3717128544122,5.9,52.347198,4.887899
1887.659683567659,6,52.347195,4.887947
1890.9476545012656,6,52.347192,4.887995
1894.2261975644617,6,52.34719,4.888043
1897.5819693092094,6.1,52.347187,4.888092
1900.9285042054237,6.1,52.347185,4.888141
1904.3375931323285,6.1,52.347184,4.888191
1907.7521258626837,6.1,52.347182,4.888241
1911.234662137768,6.1,52.34718,4.888292
1914.7118613061177,6.1,52.347179,4.888343
1918.2571717797503,6.1,52.347178,4.888395
1921.802482333231,6.1,52.347177,4.888447
1925.4159054874015,6.1,52.347176,4.8885
1928.9612162007331,6.1,52.347175,4.888552
1932.506526993979,6.1,52.347174,4.888604
1936.0500911622282,6.2,52.347174,4.888656
1939.595402035499,6.1,52.347173,4.888708
1943.1407129885515,6.1,52.347172,4.88876
1946.5498029145513,5.9,52.347171,4.88881
1950.0270027882855,5.8,52.34717,4.888861
1953.43427633449,5.6,52.34717,4.888911
1956.7752579925937,5.5,52.347169,4.88896
1960.1162397266673,5.5,52.347168,4.889009
1963.4572215360697,5.4,52.347167,4.889058
1966.7300965378545,5.4,52.347166,4.889106
1970.0029716135134,5.3,52.347165,4.889154
1973.2758467628034,5.3,52.347164,4.889202
1976.5487219858792,5.3,52.347163,4.88925
1979.821597282807,5.3,52.347162,4.889298
1983.0944726533658,5.3,52.347161,4.889346
1986.3654559220108,5.3,52.347161,4.889394
1989.6383313663557,5.3,52.34716,4.889442
1992.979313778412,5.3,52.347159,4.889491
1996.3202962655541,5.3,52.347158,4.88954
1999.661278827959,5.3,52.347157,4.889589
2003.0022614656264,5.3,52.347156,4.889638
2006.4113526209837,5.3,52.347155,4.889688
2009.825887576357,5.3,52.347153,4.889738
2013.2349789621321,5.3,52.347152,4.889788
2016.644070424735,5.3,52.347151,4.889838
2020.1266091257573,5.3,52.347149,4.889889
2023.6719219968863,5.3,52.347148,4.889941
2027.1544609326454,5.3,52.347146,4.889992
2030.699774043385,5.3,52.347145,4.890044
2034.2503221098646,5.3,52.347143,4.890096
2037.8008703358626,5.3,52.347141,4.890148
2041.3514187216003,5.3,52.347139,4.8902
2044.9699813122672,5.3,52.347137,4.890253
2048.5205300176613,5.3,52.347135,4.890305
2052.1390929338477,5.3,52.347133,4.890358
2055.766200389856,5.3,52.34713,4.890411
2059.393308088974,5.3,52.347127,4.890464
2063.020416031734,5.3,52.347124,4.890517
2066.6475242179577,5.2,52.347121,4.89057
2070.3542043198986,5.2,52.347117,4.890624
2073.9932414775853,5.1,52.347113,4.890677
2077.6322789584447,5,52.347109,4.89073
2081.3389600501005,4.8,52.347105,4.890784
2084.993277468736,4.7,52.3471,4.890837
2088.6323160012084,4.5,52.347096,4.89089
2092.2866341450067,4.3,52.347091,4.890943
2095.9409526911527,4.4,52.347086,4.890996
2099.5279354800623,4.4,52.347081,4.891048
2103.1149186640896,4.5,52.347076,4.8911
2106.70190224297,4.5,52.347071,4.891152
2110.288886216879,4.5,52.347066,4.891204
2113.827861164168,4.6,52.34706,4.891255
2117.414846006522,4.7,52.347055,4.891307
2120.9538218006287,4.8,52.347049,4.891358
2124.5597429804366,4.9,52.347043,4.89141
2128.098719698952,4.9,52.347037,4.891461
2131.726892682731,5,52.34703,4.891513
2135.265870401661,5.1,52.347024,4.891564
2138.804848582619,5.2,52.347018,4.891615
2142.3664963282836,5.2,52.347011,4.891666
2145.8189077829047,5.3,52.347006,4.891716
2149.357887349948,5.4,52.347,4.891767
