distance,altitude,latitude,longitude
5962.23911108927,1.37,52.4079400,4.9084300
5983.385290183412,1.1400000000000001,52.4081300,4.9084300
6052.550573780008,2.15,52.4087200,4.9081100
6086.277720327005,2.5500000000000003,52.4090000,4.9079200
6154.020572255818,1.9400000000000002,52.4095700,4.9075700
6174.205767433461,1.8800000000000001,52.4097300,4.9074300
6191.85728842556,1.86,52.4098500,4.9072600
6229.110655141174,1.9200000000000002,52.4100500,4.9068200
6328.083785373659,0.0,52.4108350,4.9075050
6427.0569526224235,-0.1,52.4116200,4.9081900
6434.547905385289,-0.15000000000000002,52.4116800,4.9082400
6440.739914692562,-0.17,52.4117300,4.9082800
6454.112639549461,-0.31,52.4118500,4.9082900
6460.038409785977,-0.31,52.4119000,4.9082600
6493.628081477936,-0.62,52.4121400,4.9079600
6504.204204158289,-1.4400000000000002,52.4122300,4.9079100
6523.557959470975,-1.4400000000000002,52.4124000,4.9078500
6540.252311386862,-1.7000000000000002,52.4125500,4.9078500
6580.889810471799,-2.0700000000000003,52.4129100,4.9079500
6631.784660103796,-1.67,52.4133650,4.9080250
6682.679500388551,-1.5700000000000003,52.4138200,4.9081000
6691.608996497577,-1.5700000000000003,52.4139000,4.9081100
6701.717203624372,-1.5700000000000003,52.4139900,4.9080900
6716.403816412774,-1.5,52.4141100,4.9080000
6806.615516085658,-1.4900000000000002,52.4148100,4.9073300
6815.741035998065,-1.55,52.4148800,4.9072600
6908.851012668922,-1.78,52.4156100,4.9065900
6954.493924764591,-1.78,52.4159800,4.9063000
6958.098260551086,-1.8,52.4160100,4.9062800
6998.85455718928,-0.67,52.4163700,4.9061700
7096.28901656406,0.14,52.4172400,4.9060100
7175.735286848107,0.13,52.4175000,4.9049200
7180.982391521421,0.12000000000000001,52.4175200,4.9048500
7267.045271847606,0.43000000000000005,52.4177950,4.9036650
7353.108162728224,-0.14,52.4180700,4.9024800
7361.287343397204,-0.12000000000000001,52.4181000,4.9023700
7393.468752584742,-0.08,52.4181700,4.9019100
7406.413612146671,-0.08,52.4181600,4.9017200
7428.018392246415,-0.08,52.4180800,4.9014300
7443.298772053611,-0.16,52.4179900,4.9012600
7456.200964954152,-0.16,52.4178800,4.9012000
7476.417347409726,-0.18000000000000002,52.4177000,4.9011600
7482.343025596843,-0.18000000000000002,52.4176500,4.9011300
7508.408619468232,-0.18000000000000002,52.4174400,4.9009600
7556.214563666373,-0.08,52.4170300,4.9007500
7594.57604979181,-0.32,52.4167100,4.9005400
7684.300363819683,-0.79,52.4160300,4.8998300
7707.1578028398,-0.75,52.4158800,4.8996000
7756.568216114052,1.29,52.4156200,4.8990100
7822.031955911206,0.9800000000000002,52.4160600,4.8983700
7842.066738828074,0.9800000000000002,52.4161800,4.8981500
7857.196462119136,0.9800000000000002,52.4162400,4.8979500
7880.035436877222,0.9800000000000002,52.4162800,4.8976200
7947.274954038109,1.01,52.4162600,4.8966300
7977.472776281279,0.8200000000000001,52.4162200,4.8961900
8012.296233629399,1.1400000000000001,52.4161500,4.8956900
8059.877254823663,1.58,52.4159900,4.8950400
8068.073056413165,1.58,52.4160500,4.8949700
8127.999383991675,1.02,52.4165300,4.8945700
8141.003716738719,1.02,52.4165700,4.8943900
8199.64211043912,1.37,52.4164350,4.8935550
8258.280547080602,3.6600000000000006,52.4163000,4.8927200
8314.197100994088,5.0,52.4167850,4.8925050
8370.113692987235,6.15,52.4172700,4.8922900
8385.757202386583,6.66,52.4173900,4.8921700
8399.537188170398,6.66,52.4175100,4.8921200
8419.616357539484,7.12,52.4176900,4.8921000
8506.415610253975,7.36,52.4182500,4.8912100
8522.06727115508,7.010000000000001,52.4182400,4.8909800
8536.354267622719,6.670000000000001,52.4182000,4.8907800
8581.546034572328,6.48,52.4178900,4.8903500
8621.226712780002,6.2,52.4176300,4.8899500
8715.743070508583,4.32,52.4175800,4.8885600
8813.495842378801,3.93,52.4175700,4.8871200
8828.4707412191,3.93,52.4175800,4.8869000
8843.53825043866,4.24,52.4176500,4.8867100
8859.570306265085,4.24,52.4177500,4.8865400
8870.383251003803,4.48,52.4178400,4.8864800
8963.841757563685,5.430000000000001,52.4186200,4.8859700
8991.767047250009,5.55,52.4188600,4.8858500
9078.99131222017,5.91,52.4196400,4.8857250
9166.215582139781,4.68,52.4204200,4.8856000
9227.683310489238,4.109999999999999,52.4209600,4.8854100
9291.772699903353,2.4400000000000004,52.4215200,4.8851900
9362.46230213202,2.19,52.4213650,4.8841800
9433.15188888856,1.99,52.4212100,4.8831700
9517.463164414887,0.13,52.4208867,4.8820467
9601.774439940194,0.01,52.4205633,4.8809233
9686.085680517755,-0.31,52.4202400,4.8798000
9694.26453038178,-0.11,52.4202100,4.8796900
9705.867377079625,-0.08,52.4201600,4.8795400
9734.299008888518,0.48000000000000004,52.4199700,4.8792600
9745.311116381694,0.75,52.4199200,4.8791200
9789.3255987506,0.8700000000000001,52.4197700,4.8785200
9833.18521978215,0.8700000000000001,52.4196400,4.8779100
9842.945116831022,0.8700000000000001,52.4196600,4.8777700
9860.594938883409,0.8200000000000001,52.4197800,4.8776000
9917.187616503697,-0.7200000000000001,52.4202000,4.8771300
9982.331549646453,-1.16,52.4205800,4.8764000
10034.419397807098,-1.04,52.4209000,4.8758400
10094.889347869821,-0.01,52.4212200,4.8751200
10119.181861620613,0.8300000000000001,52.4210700,4.8748600
10131.281503131839,0.63,52.4211600,4.8749600
10169.006912055658,1.07,52.4213200,4.8744700
10182.813663066047,1.2000000000000002,52.4214100,4.8743300
10227.188130407674,1.8,52.4217300,4.8739400
10260.136352284684,2.31,52.4219800,4.8736800
10296.969290698007,2.5700000000000003,52.4222900,4.8734900
10351.755855999185,2.14,52.4227600,4.8732500
10379.785961209958,1.8300000000000003,52.4230100,4.8732000
10394.27030982926,1.77,52.4231400,4.8732100
10415.061839003629,1.8300000000000003,52.4232700,4.8734300
10445.617588418909,2.2700000000000005,52.4234800,4.8737200
10469.442364102071,2.2800000000000002,52.4236600,4.8739100
10496.509697179912,2.5300000000000002,52.4238800,4.8740800
10522.992158025301,2.2600000000000002,52.4241100,4.8741800
10555.332062951114,2.23,52.4244000,4.8742100
10574.264497147467,2.7,52.4245700,4.8742000
10593.618012614366,2.67,52.4247400,4.8741400
10616.888813460891,2.32,52.4249400,4.8740400
10651.399101241337,2.9400000000000004,52.4252300,4.8738600
10718.563916888088,2.5300000000000002,52.4257750,4.8734350
10785.728699373489,2.36,52.4263200,4.8730100
10845.962642304974,2.2600000000000002,52.4268000,4.8726000
10869.786892369022,2.6300000000000003,52.4269800,4.8724100
10914.11036332274,3.41,52.4272900,4.8720000
10990.349484863056,2.7700000000000005,52.4278000,4.8712500
11052.659510401809,2.3000000000000003,52.4282550,4.8707150
11114.969552670864,2.2600000000000002,52.4287100,4.8701800
11204.119503273609,1.26,52.4293800,4.8694600
11293.269467479517,1.16,52.4300500,4.8687400
11328.071992958625,0.7400000000000001,52.4302600,4.8683600
11344.911685314348,0.7400000000000001,52.4303300,4.8681400
11370.276646635675,0.7200000000000001,52.4304100,4.8677900
11432.667504484296,0.8,52.4304900,4.8668800
11456.522442705886,0.7400000000000001,52.4304700,4.8665300
11554.70386045397,0.9600000000000001,52.4302050,4.8651500
11652.885247138516,0.08,52.4299400,4.8637700
11660.349894827414,0.02,52.4299400,4.8636600
11675.279756719256,0.02,52.4299800,4.8634500
11685.37132494427,-0.16,52.4299000,4.8633800
11700.649368769835,-0.4,52.4298100,4.8632100
11734.417461725563,-0.71,52.4297300,4.8627300
11830.164651881194,5.630000000000001,52.4294733,4.8613833
11925.911842037149,0.41000000000000003,52.4292167,4.8600367
12021.659025288827,-2.15,52.4289600,4.8586900
12104.787387274615,-0.34,52.4287200,4.8575300
12147.119473031782,2.31,52.4285800,4.8569500
12168.90485972125,1.06,52.4284500,4.8567100
12182.695598282568,1.0,52.4283500,4.8565900
12197.332710051856,0.33000000000000007,52.4283200,4.8563800
12239.46655380951,0.77,52.4283400,4.8557600
12257.42404436381,1.24,52.4283100,4.8555000
12351.411752659324,-0.18000000000000002,52.4280450,4.8541850
12445.399471764864,0.19,52.4277800,4.8528700
12503.498036827532,0.41000000000000003,52.4276300,4.8520500
12559.145310723285,0.59,52.4274500,4.8512850
12614.792567097575,0.55,52.4272700,4.8505200
12664.631070590867,0.4900000000000001,52.4270300,4.8499000
12689.204709062877,0.62,52.4268900,4.8496200
12748.386043028428,1.3200000000000003,52.4265100,4.8490100
12768.675995832074,1.3200000000000003,52.4264200,4.8487500
12793.030118416664,1.7200000000000002,52.4263500,4.8484100
12824.268289339438,1.7200000000000002,52.4263600,4.8479500
12855.12884383493,1.7200000000000002,52.4264300,4.8475100
12873.587319131899,1.7200000000000002,52.4264500,4.8472400
12898.044348888103,1.8900000000000001,52.4264400,4.8468800
12949.07669419174,1.8900000000000001,52.4263300,4.8461500
13007.034538003689,1.9000000000000001,52.4261650,4.8453400
13064.99238684591,1.24,52.4260000,4.8445300
13075.851026764085,1.24,52.4260000,4.8443700
13085.132358257102,0.9800000000000002,52.4260400,4.8442500
13097.624893579288,0.9600000000000001,52.4259500,4.8441400
13110.434135486952,0.9600000000000001,52.4259000,4.8439700
13169.836351286744,1.36,52.4257500,4.8431300
13213.922956927727,2.34,52.4255600,4.8425600
13238.497085410863,2.95,52.4254200,4.8422800
13294.076439823644,1.4400000000000002,52.4250500,4.8417300
13312.35545190247,1.43,52.4249400,4.8415300
13329.19676278346,1.58,52.4248700,4.8413100
13346.309212631473,1.4900000000000002,52.4248500,4.8410600
13360.60493674195,1.4900000000000002,52.4248600,4.8408500
13384.31776996331,1.29,52.4249300,4.8405200
13440.328174197788,1.4000000000000001,52.4251400,4.8397700
13464.924450139995,1.4000000000000001,52.4253000,4.8395200
13477.023726365756,1.4000000000000001,52.4253900,4.8394200
13494.578771697888,1.4000000000000001,52.4255400,4.8393400
13529.405968267214,1.03,52.4258500,4.8392700
13559.86278692537,1.03,52.4261100,4.8391300
13621.393240705485,-0.02,52.4266200,4.8387800
13651.27754865048,-0.05,52.4268800,4.8386700
13721.790103227342,-0.16,52.4275100,4.8385600
13747.019510515609,-0.16,52.4277200,4.8384200
13771.495875908578,-0.75,52.4279200,4.8382700
13828.851597960156,-0.44,52.4283600,4.8378300
13913.56770272918,1.4500000000000002,52.4282300,4.8366000
13957.12948860979,0.8600000000000001,52.4280500,4.8360300
13959.165388911333,0.8200000000000001,52.4280500,4.8360000
13969.878482624617,0.62,52.4280200,4.8358500
13977.994708340386,0.62,52.4280600,4.8357500
14017.740473760725,0.92,52.4283800,4.8354900
14024.948857406112,1.1,52.4284400,4.8355300
14033.998471828998,1.1,52.4285000,4.8356200
14089.459408336323,1.33,52.4287300,4.8363450
14144.920320978528,1.04,52.4289600,4.8370700
14166.220828664715,0.6900000000000001,52.4289900,4.8373800
14198.18482575395,0.43000000000000005,52.4291200,4.8378000
14256.628692504,2.91,52.4296400,4.8376800
14278.007455138468,3.7900000000000005,52.4298200,4.8375700
14342.127020922824,4.37,52.4302700,4.8369800
14355.519225487822,4.46,52.4303800,4.8369000
14389.794667498065,4.34,52.4306700,4.8367300
14436.146784612005,3.41,52.4310800,4.8366100
14447.782043830419,3.25,52.4311800,4.8365600
14509.113965843315,2.62,52.4316800,4.8361800
14559.031053835104,1.6500000000000001,52.4320300,4.8357200
14569.820426421213,1.07,52.4321000,4.8356100
14607.296137925821,0.68,52.4323700,4.8352800
14696.635788914973,0.37000000000000005,52.4328700,4.8342500
14723.745497268463,0.28,52.4330600,4.8340000
14733.240916967607,0.31,52.4331300,4.8339200
14790.532273046974,1.86,52.4335800,4.8335100
14889.448611286944,2.4200000000000004,52.4343900,4.8329100
14949.837574519057,2.47,52.4348700,4.8324950
15010.226548348564,2.87,52.4353500,4.8320800
15019.359925081728,2.95,52.4354300,4.8320500
15059.432114542162,2.9400000000000004,52.4357900,4.8320600
15094.337568268427,2.37,52.4360900,4.8319100
15144.064328761931,2.18,52.4365100,4.8316600
15161.009458655097,2.12,52.4366400,4.8315300
15205.06536046859,2.0300000000000002,52.4370000,4.8312600
15232.438173397495,2.1100000000000003,52.4372100,4.8310500
15285.182708783857,3.36,52.4375650,4.8305350
15337.927247297454,3.36,52.4379200,4.8300200
15389.438881368204,2.8800000000000003,52.4382950,4.8295750
15440.950559025274,2.5,52.4386700,4.8291300
15530.539230883513,2.18,52.4381900,4.8280700
15535.804209445643,1.9600000000000004,52.4381600,4.8280100
15596.907083707296,2.17,52.4385800,4.8274300
15627.026897756736,2.9600000000000004,52.4388300,4.8272600
15673.713324606739,3.52,52.4390900,4.8267200
15696.935189111513,2.84,52.4389700,4.8264400
15753.743673798685,1.8300000000000003,52.4387200,4.8257100
15759.610121560965,1.79,52.4387000,4.8256300
15771.209221480469,1.7300000000000002,52.4386500,4.8254800
15793.022483163291,2.25,52.4388200,4.8253200
15802.586009624594,2.5900000000000003,52.4388300,4.8251800
15883.132109350761,3.87,52.4390700,4.8240600
15886.736177395933,3.87,52.4391000,4.8240400
15908.746312279725,3.85,52.4392900,4.8239500
15913.400342517016,3.8200000000000003,52.4393300,4.8239300
15979.178971287673,2.7,52.4398900,4.8236200
15990.260054190658,2.7,52.4399100,4.8237800
16017.918649135294,1.8300000000000003,52.4400000,4.8241600
16047.557704590294,1.8300000000000003,52.4401200,4.8245500
16130.705918784646,1.12,52.4404950,4.8256100
16213.85414837857,1.68,52.4408700,4.8266700
16292.970751744446,1.77,52.4412600,4.8276450
16372.087362716746,1.7300000000000002,52.4416500,4.8286200
